number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,priority_label,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at,Priority_Label
INC0013758,Active,True,0,0,0,True,Caller 893,Opened by  94,1/4/2016 0:28,?,?,Updated by 908,4-Jan-16,Phone,Location 161,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 20,Resolver 47,False,False,Do Not Notify,?,?,?,?,code 7,User_44,1/4/2016 0:33,6/4/2016 0:59,Moderate
INC0013760,New,True,0,0,0,True,Caller 1380,Opened by  397,1/4/2016 0:30,?,?,Updated by 908,4-Jan-16,Phone,Location 204,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 7,User_44,1/4/2016 1:11,6/4/2016 1:59,Moderate
INC0013761,New,True,0,0,0,True,Caller 4753,Opened by  94,1/4/2016 0:36,?,?,Updated by 908,4-Jan-16,Phone,Location 108,Category 38,Subcategory 174,?,?,2 - Medium,1 - High,2 - High,P2,Group 55,?,False,False,Do Not Notify,?,?,?,?,code 7,User_44,1/4/2016 1:42,6/4/2016 1:59,High
INC0013763,New,True,0,0,0,True,Caller 1648,Opened by  463,1/4/2016 0:45,Created by 202,1/4/2016 1:12,Updated by 846,4-Jan-16,Phone,Location 108,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,?,Resolver 187,False,False,Do Not Notify,?,?,?,?,code 6,User_170,1/4/2016 2:19,6/4/2016 2:59,Moderate
INC0013765,Active,True,0,0,0,True,Caller 341,Opened by  397,1/4/2016 0:47,?,?,Updated by 908,4-Jan-16,Phone,Location 204,Category 26,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 191,False,False,Do Not Notify,?,?,?,?,code 7,User_174,1/4/2016 1:00,6/4/2016 1:59,Moderate
INC0013766,Active,True,0,0,0,True,Caller 2710,Opened by  8,1/4/2016 0:55,?,?,Updated by 908,4-Jan-16,Phone,Location 108,Category 26,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 6,False,False,Do Not Notify,?,?,?,?,code 7,User_5,1/4/2016 1:12,6/4/2016 1:59,Moderate
INC0013768,Resolved,True,0,0,0,True,Caller 4436,Opened by  397,1/4/2016 1:11,?,?,Updated by 908,4-Jan-16,Phone,Location 161,Category 42,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 191,False,False,Do Not Notify,?,?,?,?,code 7,User_174,?,6/4/2016 1:59,Moderate
INC0013769,Active,True,0,0,0,True,Caller 4698,Opened by  8,1/4/2016 1:12,?,?,Updated by 908,4-Jan-16,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 6,False,False,Do Not Notify,?,?,?,?,code 6,User_5,1/4/2016 1:25,6/4/2016 1:59,Moderate
INC0013770,New,True,0,0,0,True,Caller 4483,Opened by  463,1/4/2016 1:19,?,?,Updated by 908,4-Jan-16,Phone,Location 108,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 7,User_199,1/4/2016 1:46,6/4/2016 1:59,Moderate
INC0013771,New,True,0,0,0,True,Caller 1866,Opened by  397,1/4/2016 1:28,Created by 171,1/4/2016 1:38,Updated by 746,4-Jan-16,Phone,Location 161,Category 46,Subcategory 248,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 57,Resolver 234,False,False,Do Not Notify,?,?,?,?,code 1,User_213,12/4/2016 15:42,17-04-2016 16:07,Moderate
INC0013773,New,True,0,0,0,True,Caller 90,Opened by  8,1/4/2016 2:07,Created by 6,1/4/2016 2:09,Updated by 21,4-Jan-16,Phone,Location 188,Category 42,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 10,Resolver 76,False,False,Do Not Notify,?,?,?,?,code 6,User_69,1/4/2016 10:35,6/4/2016 10:59,Moderate
INC0013774,New,True,0,0,0,True,Caller 90,Opened by  8,1/4/2016 2:12,Created by 6,1/4/2016 2:13,Updated by 21,4-Jan-16,Phone,Location 188,Category 42,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 55,Resolver 84,False,False,Do Not Notify,?,?,?,?,code 8,User_77,1/4/2016 8:47,6/4/2016 8:59,Moderate
INC0013775,Resolved,True,0,0,0,True,Caller 1823,Opened by  397,1/4/2016 3:18,?,?,Updated by 908,4-Jan-16,Phone,Location 161,Category 32,Subcategory 9,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 191,False,False,Do Not Notify,?,?,?,?,code 6,User_174,?,6/4/2016 3:59,Moderate
INC0013776,New,True,0,0,0,True,Caller 3474,Opened by  397,1/4/2016 3:57,Created by 171,1/4/2016 4:54,Updated by 746,4-Jan-16,Phone,Location 143,Category 42,Subcategory 223,Symptom 494,?,1 - High,1 - High,1 - Critical,P1,Group 70,Resolver 133,False,False,Do Not Notify,Problem ID  73,?,?,?,code 6,User_119,1/4/2016 16:24,6/4/2016 16:59,Critical
INC0013779,New,True,0,0,0,True,Caller 106,Opened by  94,1/4/2016 5:10,Created by 45,1/4/2016 5:23,Updated by 177,4-Jan-16,Phone,Location 108,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 56,Resolver 167,False,False,Do Not Notify,?,?,?,?,code 6,User_150,1/4/2016 8:28,6/4/2016 8:59,Moderate
INC0013780,New,True,0,0,0,True,Caller 1559,Opened by  8,1/4/2016 6:11,?,?,Updated by 908,4-Jan-16,Phone,Location 161,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,User_5,1/4/2016 7:49,6/4/2016 7:59,Moderate
INC0013781,Resolved,True,0,0,0,True,Caller 483,Opened by  17,1/4/2016 6:32,?,?,Updated by 908,4-Jan-16,Phone,Location 143,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 6,User_11,?,6/4/2016 6:59,Moderate
INC0013782,New,True,0,0,0,True,Caller 476,Opened by  8,1/4/2016 6:43,Created by 6,1/4/2016 6:55,Updated by 21,4-Jan-16,Phone,Location 204,Category 37,Subcategory 285,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 9,Resolver 83,False,False,Do Not Notify,?,?,?,?,code 6,User_76,5/4/2016 15:59,10/4/2016 16:59,Moderate
INC0013783,Resolved,True,0,0,0,True,Caller 354,Opened by  17,1/4/2016 6:44,?,?,Updated by 908,4-Jan-16,Phone,Location 143,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 6,User_11,?,6/4/2016 6:59,Moderate
INC0013784,New,True,0,0,0,True,Caller 5378,Opened by  8,1/4/2016 6:56,Created by 6,1/4/2016 7:18,Updated by 21,4-Jan-16,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 125,False,False,Do Not Notify,?,?,?,?,code 5,User_113,1/4/2016 10:48,6/4/2016 10:59,Moderate
INC0013785,Active,True,0,0,0,True,Caller 1904,Opened by  180,1/4/2016 6:57,Created by 81,1/4/2016 6:58,Updated by 340,4-Jan-16,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 64,Resolver 94,False,False,Do Not Notify,?,?,?,?,code 6,User_85,1/4/2016 6:58,6/4/2016 6:59,Moderate
INC0013786,Active,True,0,0,0,True,Caller 1904,Opened by  180,1/4/2016 6:58,Created by 81,1/4/2016 6:59,Updated by 340,4-Jan-16,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 64,Resolver 94,False,False,Do Not Notify,?,?,?,?,code 6,User_85,1/4/2016 6:59,6/4/2016 7:59,Moderate
INC0013787,Active,True,0,0,0,True,Caller 1904,Opened by  180,1/4/2016 7:01,Created by 81,1/4/2016 7:01,Updated by 340,4-Jan-16,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 64,Resolver 94,False,False,Do Not Notify,?,?,?,?,code 6,User_85,1/4/2016 7:02,6/4/2016 7:59,Moderate
INC0013788,Active,True,0,0,0,True,Caller 1904,Opened by  180,1/4/2016 7:02,Created by 81,1/4/2016 7:03,Updated by 340,4-Jan-16,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 64,Resolver 94,False,False,Do Not Notify,?,?,?,?,code 6,User_85,1/4/2016 7:42,6/4/2016 7:59,Moderate
INC0013789,Active,True,0,0,0,True,Caller 1904,Opened by  180,1/4/2016 7:04,Created by 81,1/4/2016 7:05,Updated by 340,4-Jan-16,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 64,Resolver 94,False,False,Do Not Notify,?,?,?,?,code 6,User_85,1/4/2016 7:05,6/4/2016 7:59,Moderate
INC0013790,Resolved,True,0,0,0,True,Caller 2826,Opened by  17,1/4/2016 7:13,?,?,Updated by 908,4-Jan-16,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 94,False,False,Do Not Notify,?,?,?,?,code 6,User_11,?,6/4/2016 7:59,Moderate
INC0013791,Active,True,0,0,0,True,Caller 5317,Opened by  17,1/4/2016 7:19,?,?,Updated by 908,4-Jan-16,Phone,Location 161,Category 57,Subcategory 118,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 65,?,False,False,Do Not Notify,?,?,?,?,code 7,User_2,1/4/2016 8:52,1/4/2016 10:42,Moderate
INC0013792,New,True,0,0,0,True,Caller 354,Opened by  8,1/4/2016 7:22,?,?,Updated by 908,4-Jan-16,Phone,Location 143,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 1,User_133,8/4/2016 9:37,13-04-2016 09:59,Moderate
INC0013793,Active,True,0,0,0,True,Caller 1904,Opened by  180,1/4/2016 7:23,Created by 81,1/4/2016 7:24,Updated by 340,4-Jan-16,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 64,Resolver 94,False,False,Do Not Notify,?,?,?,?,code 6,User_85,1/4/2016 7:25,6/4/2016 7:59,Moderate
INC0013794,New,True,0,0,0,True,Caller 876,Opened by  17,1/4/2016 7:27,Created by 10,1/4/2016 7:34,Updated by 44,4-Jan-16,Phone,Location 161,Category 57,Subcategory 170,Symptom 239,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 65,Resolver 2,False,False,Do Not Notify,?,?,?,?,code 7,User_2,1/4/2016 9:26,1/4/2016 10:42,Moderate
INC0013795,Active,True,0,0,0,True,Caller 2484,Opened by  24,1/4/2016 7:28,?,?,Updated by 908,4-Jan-16,Phone,Location 204,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 1,User_133,7/4/2016 10:16,12/4/2016 10:59,Moderate
INC0013796,Active,True,0,0,0,True,Caller 1589,Opened by  17,1/4/2016 7:28,?,?,Updated by 908,4-Jan-16,Phone,Location 143,Category 61,Subcategory 16,Symptom 463,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 9,?,False,False,Do Not Notify,?,?,?,?,code 11,User_130,11/4/2016 16:19,16-04-2016 17:07,Moderate
INC0013797,Active,True,0,0,0,True,Caller 1866,Opened by  17,1/4/2016 7:31,Created by 10,1/4/2016 7:41,Updated by 44,4-Jan-16,Phone,Location 161,Category 46,Subcategory 248,Symptom 267,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 57,Resolver 155,False,False,Do Not Notify,?,?,?,?,code 8,User_139,18-04-2016 09:46,23-04-2016 10:07,Moderate
INC0013798,New,True,0,0,0,True,Caller 4416,Opened by  17,1/4/2016 7:39,?,?,Updated by 908,4-Jan-16,Phone,Location 204,Category 46,Subcategory 250,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 57,?,False,False,Do Not Notify,?,?,?,?,code 6,User_15,5/4/2016 11:25,10/4/2016 11:59,Moderate
INC0013799,New,True,0,0,0,True,Caller 21,Opened by  8,1/4/2016 7:41,Created by 6,1/4/2016 7:46,Updated by 21,4-Jan-16,Phone,Location 204,Category 46,Subcategory 247,Symptom 177,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 57,Resolver 101,False,False,Do Not Notify,?,?,?,?,code 8,User_91,1/4/2016 10:48,6/4/2016 10:59,Moderate
INC0013800,Active,True,0,0,0,True,Caller 4598,Opened by  17,1/4/2016 7:43,?,?,Updated by 908,4-Jan-16,Phone,Location 93,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 7,User_11,1/4/2016 7:51,6/4/2016 7:59,Moderate
INC0013801,New,True,0,0,0,True,Caller 214,Opened by  8,1/4/2016 7:48,Created by 6,1/4/2016 8:08,Updated by 21,4-Jan-16,Phone,Location 204,Category 26,Subcategory 275,Symptom 54,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 7,User_15,4/4/2016 16:06,9/4/2016 16:59,Moderate
INC0013803,Active,True,0,0,0,True,Caller 4290,Opened by  17,1/4/2016 7:52,Created by 10,1/4/2016 8:15,Updated by 44,4-Jan-16,Phone,Location 161,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 24,False,False,Do Not Notify,?,?,?,?,code 6,User_22,1/4/2016 13:13,6/4/2016 13:59,Moderate
INC0013804,Active,True,0,0,0,True,Caller 4883,Opened by  17,1/4/2016 8:00,?,?,Updated by 908,4-Jan-16,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 7,User_11,1/4/2016 8:13,6/4/2016 8:59,Moderate
INC0013806,Resolved,True,0,0,0,True,Caller 2188,Opened by  17,1/4/2016 8:02,?,?,Updated by 908,4-Jan-16,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 9,User_11,?,6/4/2016 8:59,Moderate
INC0013807,Active,True,0,0,0,True,Caller 671,Opened by  501,1/4/2016 8:04,Created by 216,1/4/2016 8:05,Updated by 915,4-Jan-16,Phone,Location 108,Category 46,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,?,Resolver 233,False,False,Do Not Notify,?,?,?,?,code 6,User_212,1/4/2016 8:05,6/4/2016 8:59,Moderate
INC0013808,Active,True,0,0,0,True,Caller 1904,Opened by  180,1/4/2016 8:07,Created by 81,1/4/2016 8:08,Updated by 340,4-Jan-16,Phone,Location 188,Category 51,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 64,Resolver 94,False,False,Do Not Notify,?,?,?,?,code 6,User_85,1/4/2016 8:58,6/4/2016 8:59,Moderate
INC0013809,Active,True,0,0,0,True,Caller 3515,Opened by  8,1/4/2016 8:09,?,?,Updated by 908,4-Jan-16,Phone,Location 51,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 6,False,False,Do Not Notify,?,?,?,?,code 6,User_5,1/4/2016 8:13,6/4/2016 8:59,Moderate
INC0013810,Resolved,True,0,0,0,True,Caller 3382,Opened by  17,1/4/2016 8:11,?,?,Updated by 908,4-Jan-16,Phone,Location 143,Category 26,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 9,User_11,?,6/4/2016 8:59,Moderate
INC0013811,Active,True,0,0,0,True,Caller 667,Opened by  24,1/4/2016 8:12,?,?,Updated by 908,4-Jan-16,Phone,Location 54,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 6,User_15,1/4/2016 8:17,6/4/2016 8:59,Moderate
INC0013813,New,True,0,0,0,True,Caller 546,Opened by  8,1/4/2016 8:14,Created by 6,1/4/2016 8:26,Updated by 21,4-Jan-16,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 6,User_15,8/4/2016 13:25,13-04-2016 13:59,Moderate
INC0013815,Resolved,True,0,0,0,True,Caller 2768,Opened by  17,1/4/2016 8:15,?,?,Updated by 908,4-Jan-16,Phone,Location 143,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 7,User_11,?,6/4/2016 8:59,Moderate
INC0013816,New,True,0,0,0,True,Caller 4620,Opened by  501,1/4/2016 8:17,Created by 216,1/4/2016 8:30,Updated by 915,4-Jan-16,Phone,Location 93,Category 44,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 5,Resolver 135,False,False,Do Not Notify,?,?,?,?,code 11,User_121,4/4/2016 10:22,9/4/2016 10:59,Moderate
INC0013817,New,True,0,0,0,True,Caller 533,Opened by  17,1/4/2016 8:21,Created by 10,1/4/2016 8:31,Updated by 44,4-Jan-16,Phone,Location 204,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 7,User_15,7/4/2016 10:53,12/4/2016 10:59,Moderate
INC0013818,New,True,0,0,0,True,Caller 857,Opened by  24,1/4/2016 8:21,Created by 13,1/4/2016 8:24,Updated by 60,4-Jan-16,Phone,Location 161,Category 37,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 49,Resolver 120,False,False,Do Not Notify,?,?,?,?,code 6,User_108,1/4/2016 14:27,6/4/2016 14:59,Moderate
INC0013819,Resolved,True,0,0,0,True,Caller 4421,Opened by  24,1/4/2016 8:25,?,?,Updated by 908,4-Jan-16,Phone,Location 108,Category 9,Subcategory 164,Symptom 471,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 7,User_15,?,6/4/2016 8:59,Moderate
INC0013820,New,True,0,0,0,True,Caller 2892,Opened by  24,1/4/2016 8:26,?,?,Updated by 908,4-Jan-16,Phone,Location 204,Category 61,Subcategory 16,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 73,?,False,False,Do Not Notify,?,?,?,?,code 6,User_180,15-04-2016 16:33,20-04-2016 17:07,Moderate
INC0013821,Resolved,True,0,0,0,True,Caller 3445,Opened by  17,1/4/2016 8:26,?,?,Updated by 908,4-Jan-16,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 6,User_11,?,6/4/2016 8:59,Moderate
INC0013822,Active,True,0,0,0,True,Caller 2446,Opened by  17,1/4/2016 8:27,Created by 10,1/4/2016 8:41,Updated by 44,4-Jan-16,Phone,Location 108,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 7,User_15,4/4/2016 15:27,9/4/2016 15:59,Moderate
INC0013823,New,True,0,0,0,True,Caller 4571,Opened by  24,1/4/2016 8:27,Created by 13,1/4/2016 8:34,Updated by 60,4-Jan-16,Phone,Location 143,Category 46,Subcategory 247,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 57,Resolver 155,False,False,Do Not Notify,?,?,?,?,code 8,User_139,1/4/2016 9:56,6/4/2016 9:59,Moderate
INC0013825,New,True,0,0,0,True,Caller 837,Opened by  8,1/4/2016 8:31,Created by 6,1/4/2016 8:37,Updated by 21,4-Jan-16,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 6,User_15,4/4/2016 14:33,9/4/2016 14:59,Moderate
INC0013826,Active,True,0,0,0,True,Caller 4638,Opened by  17,1/4/2016 8:32,?,?,Updated by 908,4-Jan-16,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 7,User_11,1/4/2016 8:37,6/4/2016 8:59,Moderate
INC0013827,Resolved,True,0,0,0,True,Caller 5469,Opened by  17,1/4/2016 8:35,?,?,Updated by 908,4-Jan-16,Phone,Location 108,Category 26,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 9,User_11,?,6/4/2016 9:59,Moderate
INC0013828,Resolved,True,0,0,0,True,Caller 5434,Opened by  17,1/4/2016 8:36,?,?,Updated by 908,4-Jan-16,Phone,Location 204,Category 40,Subcategory 44,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 6,User_11,?,6/4/2016 8:59,Moderate
INC0013829,Resolved,True,0,0,0,True,Caller 4745,Opened by  24,1/4/2016 8:36,?,?,Updated by 908,4-Jan-16,Phone,Location 143,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 6,User_15,?,6/4/2016 8:59,Moderate
INC0013830,New,True,0,0,0,True,Caller 4620,Opened by  501,1/4/2016 8:37,Created by 216,1/4/2016 8:38,Updated by 915,4-Jan-16,Phone,Location 93,Category 13,Subcategory 302,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 69,False,False,Do Not Notify,?,?,?,?,code 6,User_62,1/4/2016 14:36,6/4/2016 14:59,Moderate
INC0013832,New,True,0,0,0,True,Caller 4940,Opened by  501,1/4/2016 8:40,?,?,Updated by 908,4-Jan-16,Phone,Location 204,Category 26,Subcategory 275,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,User_180,4/4/2016 16:36,9/4/2016 16:59,Moderate
INC0013833,New,True,0,0,0,True,Caller 4962,Opened by  501,1/4/2016 8:40,Created by 216,1/4/2016 9:21,Updated by 915,4-Jan-16,Phone,Location 204,Category 34,Subcategory 154,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 9,Resolver 57,False,False,Do Not Notify,?,?,?,?,code 6,User_53,28-06-2016 11:26,3/7/2016 12:00,Moderate
INC0013834,Resolved,True,0,0,0,True,Caller 4684,Opened by  501,1/4/2016 8:40,Created by 216,1/4/2016 9:55,Updated by 915,4-Jan-16,Phone,Location 97,Category 37,Subcategory 135,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,?,Resolver 233,False,False,Do Not Notify,?,?,?,?,code 6,User_212,1/4/2016 9:55,6/4/2016 9:59,Moderate
INC0013835,New,True,0,0,0,True,Caller 2391,Opened by  501,1/4/2016 8:40,Created by 216,1/4/2016 11:52,Updated by 915,4-Jan-16,Phone,Location 204,Category 37,Subcategory 135,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 25,Resolver 140,False,False,Do Not Notify,?,?,?,?,code 6,User_126,6/4/2016 16:23,11/4/2016 16:59,Moderate
INC0013836,Resolved,True,0,0,0,True,Caller 3830,Opened by  24,1/4/2016 8:41,Created by 13,1/4/2016 8:53,Updated by 60,4-Jan-16,Phone,Location 35,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,?,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 6,User_15,1/4/2016 8:53,6/4/2016 8:59,Moderate
INC0013837,New,True,0,0,0,True,Caller 4414,Opened by  433,1/4/2016 8:42,Created by 190,1/4/2016 8:42,Updated by 804,4-Jan-16,Phone,Location 51,Category 42,Subcategory 29,Symptom 92,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 55,Resolver 134,False,False,Do Not Notify,?,?,?,?,code 7,User_120,1/4/2016 9:05,6/4/2016 9:59,Moderate
INC0013838,Active,True,0,0,0,True,Caller 5377,Opened by  501,1/4/2016 8:42,?,?,Updated by 908,4-Jan-16,Phone,Location 204,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 233,False,False,Do Not Notify,?,?,?,?,code 6,User_212,1/4/2016 9:57,6/4/2016 9:59,Moderate
INC0013839,Resolved,True,0,0,0,True,Caller 5304,Opened by  17,1/4/2016 8:42,?,?,Updated by 908,4-Jan-16,Phone,Location 108,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 7,User_11,?,6/4/2016 8:59,Moderate
INC0013840,Active,True,0,0,0,True,Caller 130,Opened by  17,1/4/2016 8:43,Created by 10,1/4/2016 8:50,Updated by 44,4-Jan-16,Phone,Location 204,Category 20,Subcategory 89,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 6,User_53,1/4/2016 14:20,6/4/2016 14:59,Moderate
INC0013841,Resolved,True,0,0,0,True,Caller 3576,?,1/4/2016 8:44,?,?,Updated by 908,4-Jan-16,Phone,Location 51,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,P3,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 7,?,?,6/4/2016 8:59,Moderate
